Muay Thai Society,,uczxtma@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Tennis Club,,uczxtru@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Table Tennis Club,,uczxttc@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Turkish Society,,uczxtur@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Ultimate Frisbee Club,,uczxufb@ucl.ac.uk,U,London,University College London,YES,,,
Hindu Society,,uczxuhs@ucl.ac.uk,U,London,University College London,YES,,,
Nordic Society,,uczxutn@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Vegetarian Society,,uczxveg@ucl.ac.uk,U,London,University College London,YES,,,
Gospel Society,,uczxvoc@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Volleyball Club,,uczxvol@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Volunteering Society,,uczxvos@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Wing Chun Kung Fu Club,,uczxwin@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Wilderness Medicine Society,,uczxwms@ucl.ac.uk,U,London,University College London,YES,,,
Women's Basketball Club,,uczxwob@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Water Polo Club,,uczxwpc@ucl.ac.uk,U,London,University College London,YES,,,
Women's Rugby Club,,uczxwrf@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Yoga & Meditation Society,,uczxyam@ucl.ac.uk,U,London,University College London,YES,,,
UCLU Writer's Society,,uczxyws@ucl.ac.uk,U,London,University College London,YES,,,
